id,type,topic,name,description,depends_on,aids,instruction
histogram-med-ulik-klassebredde-begrep,concept,Statistics,Histograms with frequency density and unequal class widths,"In a histogram whose classes have unequal widths, frequency density (frequency divided by class width) is used on the y-axis, so that the area of each bar - not its height - corresponds to the frequency of that class.",klassedelt-datasett-begrep;frekvens-begrep,0,
lese-frekvenstetthet-histogram,skill,Statistics,Read off and calculate from a histogram with frequency density,"read a histogram with frequency density on the y-axis and classes of unequal width, calculate the frequency of a class as height times width, and use this to determine counts, relative frequencies, the mean and the median for all or part of the data.",histogram-med-ulik-klassebredde-begrep;gjennomsnitt-fra-klassedelt-datasett;median-fra-klassedelt-tabell,2,"Show the student a histogram with frequency density on the y-axis and classes of unequal width, and ask them to argue for or evaluate several claims that require working out the number of observations, the relative frequency, the mean and/or the median for all or part of the data."
resonnere-om-median-ved-endring-i-datasett,skill,Statistics,Reason about how the median changes when a data point is added,"reason about whether the median of a data set necessarily changes when a new data point is added, based on whether the number of observations was originally odd or even.",median-datasett,2,"Give the student a data set and a claim that the median will (necessarily) change if a new, unknown data point is added, and ask them to judge whether the claim is correct, with a justification tied to whether the number of observations is odd or even."
finne-manglende-verdi-for-onsket-gjennomsnitt,skill,Statistics,Find the value that must be added to reach a desired mean,"given a data set and a desired mean for that data set extended by one new value, work out which value must be added to achieve that mean, and judge whether the value is reasonable in context.",gjennomsnitt-datasett,2,"Give the student a data set and a claimed mean for the data set if one new value were added, and ask them to work out which value would then have to be added, and to judge whether that value is reasonable or even possible in the context the task describes."
konstruere-datasett-fra-mal,skill,Statistics,Construct a data set that matches stated measures of centre and spread,"construct an example of a data set that meets given requirements on measures of centre (median, mean) and spread (standard deviation), relative to another given data set.",sammenligne-fordelinger-fra-mal;bestemme-standardavvik,2,"Give the student a data set and a description of how another data set's median, mean and standard deviation compare with it (higher/lower/smaller), and ask them to construct a concrete example of that other data set and show with a calculator that it matches the description."
eksponentiell-modell-med-grenseverdi-begrep,concept,Exponential functions,Exponential model with a limiting value,"A model of the form f(x)=b·a^x+c describes a quantity developing exponentially towards a limiting value (asymptote) c rather than towards zero, and can explain what b, a and c mean in such a setting.",eksponentialfunksjon-begrep,0,
bruke-eksponentiell-modell-med-grenseverdi,skill,Exponential functions,Calculate with an exponential model that has a limiting value,"use a model of the form f(x)=b·a^x+c to solve equations for x with a calculator, and judge whether a given target can ever be reached by comparing it with the model's limiting value c.",eksponentiell-modell-med-grenseverdi-begrep;lose-eksponentiallikning,2,"Give the student a model of the form f(x)=b·a^x+c (e.g. emissions falling towards a floor) and ask them to solve an equation for x with a calculator, and then to judge whether a stated target can be reached at all according to the model, by reasoning about the limiting value c."
tolke-python-likningsloser,skill,Programming,Interpret a Python program that solves equations by iteration,"read a Python program that solves an equation or a system of equations numerically by testing (iterating over) x-values in a given interval and checking a condition such as f(x)==g(x), explain the strategy behind the approach, and make the changes needed for the program to solve another, comparable system of equations.",tolke-python-program;likningssystem-ved-regning,2,"Show the student a short Python program that defines two functions and loops through an interval of x-values to find where the two functions are equal, and ask them to explain the strategy - and then to adapt the program (the function expressions and/or the interval) to solve another, similar system of equations."
identifisere-lantype,skill,Loans and personal finance,Decide whether a loan is an annuity loan or a serial loan,"decide whether a loan is an annuity loan or a serial loan from a repayment schedule (table or chart), by judging whether the principal repayment or the instalment is constant from period to period.",annuitetslan-begrep;serielan-begrep;termin-begrep,1;2,"Give the student a repayment schedule (a table or a bar chart) showing the instalment, the interest and the principal repayment per period, and ask them to decide whether the loan is an annuity loan or a serial loan, justified by what stays constant across the repayment period."
lanebelop-og-rente-fra-nedbetalingsplan,skill,Loans and personal finance,Determine the loan amount and the interest rate from a repayment schedule,"from a repayment schedule (a table or chart showing the instalment, the interest, the principal repayment and possibly the outstanding balance per period), determine the original loan amount and the interest rate per period, whether the loan is an annuity loan or a serial loan.",identifisere-lantype;beregne-termin-rente-avdrag;beregne-avdrag-serielan;restgjeld-begrep;termin-begrep;rentesats-begrep,1;2,"Give the student a repayment schedule (a table or a chart), and ask them to determine the original loan amount (e.g. by adding up the principal repayments or reading off the first outstanding balance) and the interest rate per period (e.g. from the interest part and the outstanding balance in the first period)."
egenkapitalkrav-boliglan-begrep,concept,Loans and personal finance,Equity requirement on a mortgage,"Norwegian banks normally require at least 15 % equity on a mortgage, so that the maximum loan is 85 % of the price of the property, and can use this to work out the equity needed or the maximum loan.",prosent-av-tall,0,
bruttolonn-nettolonn-begrep,concept,Loans and personal finance,Gross pay and net pay,"Net income is gross income minus tax and any other deductions (e.g. pension saving and trade union dues), and the deductions are normally calculated as percentages of the gross income.",prosent-av-tall,0,
beregne-nettolonn,skill,Loans and personal finance,Calculate net income from gross pay and deductions,"calculate a person's net income from their gross pay and stated percentage deductions (tax, pension, trade union dues and so on), including where relevant overtime pay calculated from a given hourly rate and a percentage premium.",bruttolonn-nettolonn-begrep;prosent-av-tall,2,"Give the student a fixed monthly salary or an hourly rate, where relevant with a given number of overtime hours and a percentage overtime premium, together with percentage deductions (tax, pension and the like), and ask them to calculate the net income for one month."
vurdere-privatokonomi-budsjett,skill,Loans and personal finance,Assess personal finances against a budget,"set up a simple household budget by comparing net income with fixed expenses (e.g. loan costs, insurance and a reference budget for living costs), and judge whether the finances come out in surplus or deficit.",beregne-nettolonn;beregne-termin-rente-avdrag;termin-begrep,2,"Give the student a net income and fixed expenses (e.g. a reference budget, a loan cost and insurance), and ask them to set up an overall budget and judge whether the person can afford a given expense (e.g. a mortgage), with the reasoning backed by numbers."
koordinatsystem-begrep,concept,Geometry,Coordinate system,"A coordinate system consists of two perpendicular axes (the x-axis and the y-axis) that make it possible to give points, lengths and graphs as numerical values.",,0,
restgjeld-begrep,concept,Loans and personal finance,Outstanding balance,"The outstanding balance is the amount left to pay on a loan at a given point in time, and the interest in each period is calculated on the outstanding balance - not on the original loan amount.",,0,
termin-begrep,concept,Loans and personal finance,Instalment period,"An instalment period is a fixed payment period on a loan (monthly, for example), and each period pays some interest and some principal.",,0,
rentesats-begrep,concept,Loans and personal finance,Interest rate,"The interest rate is the interest charged per period, and tells this apart from the total interest paid over the whole life of the loan.",prosent-desimal-brok,0,
skjaeringspunkt-begrep,concept,Equations and functions,Point of intersection,"The point of intersection between two graphs is the point where the graphs have the same x-value and the same y-value, and this point corresponds to the solution of the associated system of equations.",koordinatsystem-begrep,0,
proporsjon-begrep,concept,Geometry,Proportion,"A proportion is a statement that two ratios are equal, and can use this to set up the fact that corresponding sides in similar figures are in the same ratio.",,0,
