id,type,topic,name,description,depends_on,aids,instruction
beregne-termin-rente-avdrag,skill,Lån og økonomi,Beregne rente- og avdragsdel av én termin,"for en gitt restgjeld, rentesats og terminbeløp, beregne rentedelen og avdragsdelen av én terminbetaling, og deretter finne ny restgjeld.",annuitetslan-begrep;restgjeld-begrep;termin-begrep;rentesats-begrep,2,"Gi eleven en restgjeld, en rentesats per termin og et terminbeløp, og be dem regne ut rentedel, avdragsdel og ny restgjeld for én termin, med kalkulator."
sette-opp-nedbetalingsplan-rekursivt,skill,Lån og økonomi,Sette opp en nedbetalingsplan termin for termin,"sette opp en nedbetalingsplan for flere terminer ved å gjenta beregningen av rente, avdrag og ny restgjeld termin for termin, ved hjelp av håndholdt kalkulator (for eksempel ved å bruke kalkulatorens svar-/gjenta-funksjon) eller en tabell ført for hånd.",beregne-termin-rente-avdrag;restgjeld-begrep;termin-begrep;rentesats-begrep,2,"Gi eleven lånebeløp, rentesats og terminbeløp, og be dem sette opp en nedbetalingsplan for de første 4-5 terminene ved å gjenta beregningen termin for termin med kalkulator. Presiser at dette skal gjøres uten regneark - CAS-programvare og regneark (PC-verktøy) er ikke tillatt hjelpemiddel på del 2, kun håndholdt kalkulator (som godt kan ha innebygd graftegning - det er ikke problemet)."
serielan-begrep,concept,Lån og økonomi,Serielån,"Serielån: har fast avdrag hver termin. Rentedelen regnes av restgjelden og avtar jevnt, så terminbeløpet er størst i starten og blir mindre gjennom hele nedbetalingstiden - i motsetning til annuitetslånet, der terminbeløpet ligger fast.",prosent-av-tall;restgjeld-begrep;termin-begrep,0,
beregne-avdrag-serielan,skill,Lån og økonomi,Beregne det faste avdraget i et serielån,beregne det faste avdraget i et serielån ved å dele lånebeløpet på antall terminer.,serielan-begrep;termin-begrep,1;2,"Gi eleven lånebeløp og nedbetalingstid (antall terminer) for et serielån, og be dem beregne det faste avdraget."
beregne-terminbelop-serielan,skill,Lån og økonomi,Beregne terminbeløp og rentedel i et serielån,"for et serielån, beregne rentedelen og terminbeløpet for en gitt termin ut fra restgjelden på det tidspunktet, og sammenligne hvordan terminbeløpet endrer seg med ulik nedbetalingstid.",beregne-avdrag-serielan;restgjeld-begrep;termin-begrep;rentesats-begrep,1;2,"Gi eleven lånebeløp, rentesats og nedbetalingstid for et serielån, og be dem beregne terminbeløpet for én eller flere oppgitte terminer - eventuelt sammenligne med terminbeløpet ved en annen nedbetalingstid."
sammenligne-sparealternativer,skill,Lån og økonomi,Sammenligne ulike spare- eller investeringsalternativer,"beregne sluttverdien av flere ulike spare- eller investeringsalternativer (f.eks. én samlet prosentvis endring, en fast årlig rente over flere år, eller flere ulike prosentvise endringer år for år) og sette dem opp i en oversikt for sammenligning.",vekstfaktor-fra-prosent;sammensatt-endring;kalkulator-potensuttrykk,2,"Gi eleven samme startbeløp plassert i to eller tre ulike spare-/investeringsalternativer med ulik avkastningsinformasjon, og be dem beregne sluttbeløpet for hvert alternativ og sette resultatene sammen i en oversikt."
finne-hele-fra-prosentandel,skill,Prosent og vekstfaktor,Finne det opprinnelige tallet fra en prosentandel,"gitt en prosentandel av et tall og enten selve prosentdelen eller resten (komplementet) i antall, regne ut hva det opprinnelige (hele) tallet er.",prosent-av-tall,1,"Gi eleven en prosentandel og en tilhørende mengde, enten direkte (f.eks. «40 % av et lag er 12 personer») eller via komplementet (f.eks. «88 % deltar, 3 deltar ikke»), og be dem finne det totale antallet. Ren regneferdighet, ett tallsvar."
argumentere-prosent-symmetri,skill,Prosent og vekstfaktor,Argumentere for at «a % av b» og «b % av a» er like,"argumentere for hvorfor «a prosent av b» alltid gir samme svar som «b prosent av a», ved å vise at begge uttrykkene tilsvarer (a·b)/100.",prosent-av-tall,1;2,"Gi eleven flere par av prosentoppgaver satt opp som «a % av b?» og «b % av a?» (f.eks. 10 % av 50 og 50 % av 10), og be dem forklare - gjerne algebraisk - hvorfor de to oppgavene i hvert par alltid gir samme svar."
omkrets-sirkel,skill,Geometri,Bruke omkretsformelen for sirkel og finne buelengde,"bruke formelen for omkretsen av en sirkel (2·π·r) til å beregne omkrets gitt radius eller diameter, og beregne buelengden til en sirkelsektor som en andel av hele omkretsen.",areal-sirkel,1;2,"Gi eleven radius eller diameter til en sirkel og be dem beregne omkretsen, eventuelt kombinert med å finne buelengden til en gitt sektor (f.eks. en halvsirkel) som andel av hele omkretsen."
omkrets-sammensatt-figur,skill,Geometri,Bestemme omkretsen til en sammensatt figur,"bestemme omkretsen til en sammensatt eller ukjent figur - for eksempel en halvsirkel eller en trekant der bare grunnlinje og høyde er oppgitt - ved å summere sidelengder og eventuelt buelengder, og bruke Pytagoras' setning til å finne manglende sidelengder.",omkrets-sirkel;pytagoras-setningen;areal-trekant,1,"Gi eleven to figurer å sammenligne, f.eks. en halvsirkel og en likebeint trekant der kun grunnlinje og høyde er oppgitt, og be dem finne omkretsen til hver av dem - der trekantens skråsider først må finnes med Pytagoras' setning - og avgjøre hvilken figur som har størst omkrets."
formlike-trekanter-begrep,concept,Geometri,Formlike trekanter,"Formlike trekanter: har parvis like vinkler, og sider som står i samme forhold hele veien rundt.
Kjennetegn å se etter: toppvinkler, parallelle linjer som gir like samsvarende vinkler, eller vinkler som er oppgitt i oppgaven.",proporsjon-begrep,0,
bruke-formlikhet-til-lengde,skill,Geometri,Bruke formlikhet til å finne en ukjent lengde,"bruke formlikhet mellom to trekanter til å sette opp en proporsjon mellom tilsvarende sider, og løse for en ukjent lengde.",formlike-trekanter-begrep;proporsjon-begrep,1;2,"Gi eleven en situasjon med to formlike trekanter (f.eks. en skisse med kjente og ukjente avstander, eller en tekstoppgave om å måle en avstand over en elv/et hinder), og be dem sette opp en proporsjon mellom tilsvarende sider og løse for den ukjente lengden."
areal-skalering-ved-formlikhet,skill,Geometri,Bruke arealskalering ved formlikhet,bruke sammenhengen mellom skalafaktoren for lengder og skalafaktoren for areal - arealforholdet er kvadratet av lengdeforholdet - til å finne ukjente sidelengder i en formlik figur når arealet er oppgitt.,formlike-trekanter-begrep;areal-trekant,1;2,"Gi eleven en figur (f.eks. en rettvinklet trekant) med kjente sidelengder, og be dem finne sidelengdene i en formlik figur med et oppgitt areal, ved å bruke at arealforholdet er kvadratet av lengdeforholdet mellom figurene."
areal-regulaer-mangekant,skill,Geometri,Bestemme arealet av en regulær mangekant,"bestemme arealet av en regulær mangekant (f.eks. en regulær sekskant) ved å dele den opp i kongruente trekanter fra sentrum og bruke arealformelen for trekant, eventuelt med Pytagoras' setning for å finne høyden i hver deltrekant.",areal-trekant;pytagoras-setningen,2,"Gi eleven sidelengden i en regulær mangekant (f.eks. en sekskant), og be dem bestemme arealet ved å dele figuren i kongruente trekanter fra sentrum og summere arealene deres."
kjeglestubbe-begrep,concept,Geometri,Kjeglestubbe (rettavkorta kjegle),"Kjeglestubbe (rettavkorta kjegle): en kjeglestubbe (rettavkorta kjegle) er en kjegle der toppen er kuttet av med et snitt parallelt med grunnflaten, og volumet kan beregnes ved å trekke volumet av den avkuttede toppkjegla fra volumet av den opprinnelige, hele kjegla.",volum-kjegle,0,
volum-kjeglestubbe,skill,Geometri,Beregne volumet av en kjeglestubbe,"beregne volumet av en kjeglestubbe ved å sette opp en hel kjegle, bruke formlikhet mellom hele kjegla og toppkjegla som kuttes bort til å finne høyden til toppkjegla, og trekke volumet av toppkjegla fra volumet av den hele kjegla.",kjeglestubbe-begrep;bruke-formlikhet-til-lengde,2,"Gi eleven praktiske krav til en kjeglestubbe (f.eks. mål på grunnflate, toppflate og maksimal høyde for en gjenstand som skal formes), og be dem foreslå egnede mål, tegne en skisse med mål påført, og beregne volumet ved å ta utgangspunkt i en hel kjegle og trekke fra toppkjegla som kuttes bort."
median-fra-klassedelt-tabell,skill,Statistikk,Anslå medianen fra en klassedelt frekvenstabell,"anslå medianen for et klassedelt datasett gitt som frekvenstabell (uten kumulativt frekvensdiagram), ved å bestemme hvilken klasse medianen faller i og bruke lineær interpolasjon under en antakelse om jevn fordeling innad i klassen.",klassedelt-datasett-begrep;median-datasett;gjennomsnitt-fra-klassedelt-datasett,1;2,"Gi eleven en klassedelt frekvenstabell og be dem anslå medianen ved å finne hvilken klasse den midterste observasjonen faller i og interpolere innad i klassen, og be dem eksplisitt nevne antakelsen om jevn fordeling som anslaget bygger på."
histogram-med-ulik-klassebredde-begrep,concept,Statistikk,Histogram med frekvenstetthet og ulik klassebredde,"Frekvenstetthet: frekvens delt på klassebredde, som brukes på y-aksen når klassene ikke er like brede.
Arealet, ikke høyden: med frekvenstetthet på y-aksen er det arealet av stolpen som svarer til frekvensen. Bruker man frekvensen som høyde, blir brede klasser tegnet for store.",klassedelt-datasett-begrep;frekvens-begrep,0,
lese-frekvenstetthet-histogram,skill,Statistikk,Lese av og regne med et histogram med frekvenstetthet,"lese av et histogram med frekvenstetthet på y-aksen og klasser med ulik bredde, beregne frekvensen for en klasse som høyde ganger bredde, og bruke dette til å bestemme antall, relativ frekvens, gjennomsnitt og median for hele eller deler av datamaterialet.",histogram-med-ulik-klassebredde-begrep;gjennomsnitt-fra-klassedelt-datasett;median-fra-klassedelt-tabell,2,"Vis eleven et histogram med frekvenstetthet på y-aksen og klasser med ulik bredde, og be dem argumentere for eller vurdere flere påstander som krever å regne ut antall observasjoner, relativ frekvens, gjennomsnitt og/eller median for hele eller deler av materialet."
resonnere-om-median-ved-endring-i-datasett,skill,Statistikk,Resonnere om hvordan medianen endres når et datapunkt legges til,"resonnere om hvorvidt medianen til et datasett nødvendigvis endres når et nytt datapunkt legges til, basert på om antallet observasjoner opprinnelig er oddetall eller partall.",median-datasett,2,"Gi eleven et datasett og en påstand om at medianen (nødvendigvis) vil endre seg dersom et nytt, ukjent datapunkt legges til, og be dem vurdere om påstanden er riktig, med begrunnelse knyttet til om antallet observasjoner er oddetall eller partall."
finne-manglende-verdi-for-onsket-gjennomsnitt,skill,Statistikk,Finne verdien som må legges til for et ønsket gjennomsnitt,"gitt et datasett og et ønsket gjennomsnitt for datasettet utvidet med én ny verdi, regne ut hvilken verdi som må legges til for å oppnå dette gjennomsnittet, og vurdere om verdien er rimelig i konteksten.",gjennomsnitt-datasett,2,"Gi eleven et datasett og et påstått gjennomsnitt for datasettet dersom én ny verdi legges til, og be dem regne ut hvilken verdi som i så fall må legges til, og vurdere om denne verdien er rimelig/mulig i konteksten oppgaven beskriver."
konstruere-datasett-fra-mal,skill,Statistikk,Konstruere et datasett som passer med oppgitte sentral- og spredningsmål,"konstruere et eksempel på et datasett som oppfyller gitte krav til sentralmål (median, gjennomsnitt) og spredningsmål (standardavvik), sammenlignet med et annet oppgitt datasett.",sammenligne-fordelinger-fra-mal;bestemme-standardavvik,2,"Gi eleven et datasett og en beskrivelse av hvordan et annet datasetts median, gjennomsnitt og standardavvik forholder seg til det (høyere/lavere/mindre), og be dem konstruere et konkret eksempel på det andre datasettet og vise med kalkulator at det stemmer med beskrivelsen."
eksponentiell-modell-med-grenseverdi-begrep,concept,Eksponentialfunksjoner,Eksponentiell modell med grenseverdi,"Modellen: f(x) = b·a^x + c, altså en eksponentiell utvikling forskjøvet opp eller ned.
Konstanten c: grenseverdien utviklingen nærmer seg, i stedet for null. b sier hvor langt fra grensen den starter, og a hvor raskt avstanden krymper.",eksponentialfunksjon-begrep,0,
bruke-eksponentiell-modell-med-grenseverdi,skill,Eksponentialfunksjoner,Regne med en eksponentiell modell som har en grenseverdi,"bruke en modell på formen f(x)=b·a^x+c til å løse likninger for x med kalkulator, og vurdere om et gitt mål noen gang kan nås ved å sammenligne målet med modellens grenseverdi c.",eksponentiell-modell-med-grenseverdi-begrep;lose-eksponentiallikning,2,"Gi eleven en modell på formen f(x)=b·a^x+c (f.eks. et utslipp som avtar mot et bunnivå) og be dem løse en likning for x med kalkulator, og deretter vurdere om et oppgitt mål i det hele tatt kan nås ifølge modellen, ved å resonnere om grenseverdien c."
tolke-python-likningsloser,skill,Programmering,Tolke et Python-program som løser likninger ved iterasjon,"lese et Python-program som løser en likning eller et likningssystem numerisk ved å teste (iterere over) x-verdier i et gitt intervall og sjekke en betingelse som f(x)==g(x), forklare strategien bak framgangsmåten, og gjøre nødvendige endringer i programmet for å løse et annet, tilsvarende likningssystem.",tolke-python-program;likningssystem-ved-regning,2,"Vis eleven et kort Python-program som definerer to funksjoner og løkker gjennom et intervall av x-verdier for å finne der de to funksjonene er like, og be dem forklare strategien - og deretter tilpasse programmet (funksjonsuttrykk og/eller intervall) til å løse et annet, lignende likningssystem."
identifisere-lantype,skill,Lån og økonomi,Avgjøre om et lån er et annuitetslån eller et serielån,"avgjøre om et lån er et annuitetslån eller et serielån ut fra en nedbetalingsplan (tabell eller diagram), ved å vurdere om avdraget eller terminbeløpet er konstant fra termin til termin.",annuitetslan-begrep;serielan-begrep;termin-begrep,1;2,"Gi eleven en nedbetalingsplan (tabell eller søylediagram) som viser terminbeløp, renter og avdrag per termin, og be dem avgjøre om lånet er et annuitetslån eller et serielån, med begrunnelse i hva som er konstant gjennom nedbetalingstiden."
lanebelop-og-rente-fra-nedbetalingsplan,skill,Lån og økonomi,Bestemme lånebeløp og rentesats fra en nedbetalingsplan,"ut fra en nedbetalingsplan (tabell eller diagram med terminbeløp, renter, avdrag og eventuelt restlån per termin), bestemme det opprinnelige lånebeløpet og den periodiske rentesatsen, uavhengig av om lånet er et annuitetslån eller et serielån.",identifisere-lantype;beregne-termin-rente-avdrag;beregne-avdrag-serielan;restgjeld-begrep;termin-begrep;rentesats-begrep,1;2,"Gi eleven en nedbetalingsplan (tabell eller diagram), og be dem bestemme det opprinnelige lånebeløpet (f.eks. ved å summere avdragene eller lese av første restlån) og den periodiske rentesatsen (f.eks. ut fra rentedelen og restgjelden i første termin)."
egenkapitalkrav-boliglan-begrep,concept,Lån og økonomi,Egenkapitalkrav ved boliglån,"Egenkapitalkrav: norske banker krever normalt at minst 15 % av kjøpesummen er egne penger, slik at lånet kan være høyst 85 % av boligens pris.",prosent-av-tall,0,
bruttolonn-nettolonn-begrep,concept,Lån og økonomi,Bruttolønn og nettolønn,"Bruttolønn: lønna før noe er trukket fra.
Nettolønn: det som står igjen etter skattetrekk og andre trekk, som pensjonssparing og fagforeningskontingent. Trekkene regnes som regel som prosentandeler av bruttolønna.",prosent-av-tall,0,
beregne-nettolonn,skill,Lån og økonomi,Beregne nettoinntekt ut fra bruttolønn og trekk,"beregne nettoinntekten til en person ut fra bruttolønn og oppgitte prosentvise trekk (skatt, pensjon, fagforeningskontingent mv.), eventuelt inkludert overtidstillegg beregnet med en gitt timelønn og prosentvis tillegg.",bruttolonn-nettolonn-begrep;prosent-av-tall,2,"Gi eleven en fast månedslønn eller timelønn, eventuelt med et gitt antall overtidstimer og prosentvis overtidstillegg, sammen med prosentvise trekk (skatt, pensjon o.l.), og be dem beregne nettoinntekten for en måned."
vurdere-privatokonomi-budsjett,skill,Lån og økonomi,Vurdere privatøkonomi opp mot et budsjett,"sette opp et enkelt husholdningsbudsjett ved å sammenligne nettoinntekt med faste utgifter (f.eks. lånekostnader, forsikringer og et referansebudsjett for levekostnader), og vurdere om økonomien går i pluss eller minus.",beregne-nettolonn;beregne-termin-rente-avdrag;termin-begrep,2,"Gi eleven en nettoinntekt, faste utgifter (f.eks. et referansebudsjett, lånekostnad og forsikringer), og be dem sette opp et samlet budsjett og vurdere om personen har råd til en gitt utgift (f.eks. et boliglån), med tallfestet begrunnelse."
koordinatsystem-begrep,concept,Geometri,Koordinatsystem,"Koordinatsystem: består av to vinkelrette akser (x-aksen og y-aksen) som gjør det mulig å angi punkter, lengder og grafer med tallverdier.",,0,
restgjeld-begrep,concept,Lån og økonomi,Restgjeld,"Restgjeld: det beløpet som gjenstår å betale på et lån på et gitt tidspunkt, og renten i hver termin beregnes av restgjelden - ikke av det opprinnelige lånebeløpet.",,0,
termin-begrep,concept,Lån og økonomi,Termin,"Termin: en fast betalingsperiode for et lån (for eksempel månedlig), og det i hver termin betales en del rente og en del avdrag.",,0,
rentesats-begrep,concept,Lån og økonomi,Rentesats,"Rentesats: renten som belastes per termin, og skiller dette fra den totale renten som betales over hele lånets løpetid.",prosent-desimal-brok,0,
skjaeringspunkt-begrep,concept,Likninger og funksjoner,Skjæringspunkt,"Skjæringspunkt: grafer er punktet der grafene har samme x-verdi og samme y-verdi, og dette punktet tilsvarer løsningen av det tilhørende likningssystemet.",koordinatsystem-begrep,0,
proporsjon-begrep,concept,Geometri,Proporsjon,"Proporsjon: en likning som sier at to forhold er like, a/b = c/d. Det er en proporsjon som sier at tilsvarende sider i formlike figurer står i samme forhold.",,0,
